id,predicted_price
9406590010,523264.0625
3025059124,2012399.125
7972601250,250884.1719
930000470,933810.5
6690500060,591524.5
16000015,292377.0938
5693501102,744396.25
8079040490,320369.75
7225000155,276750.625
8819900170,741467.0625
7972601270,332194.2813
1224069074,562471.3125
5126900321,229125.2813
3438501860,276605.3125
2822069080,563364
1656600310,598475.8125
3856900507,612890.4375
1626069139,663784
2524049257,1038750.875
3904960150,620226
7214820610,416510.5625
7977201845,561020.4375
2428100080,840097.5
2202500135,636942.75
1523550220,570074.875
2313900610,388602.7188
4123840050,579299.625
2125059124,1081170
1225039067,623606.75
6431500283,486858.25
2473380010,521297.0313
5694501195,662900.25
2881700046,295152.9688
6837820330,303457.3438
2337300370,195585.1406
3876540630,305346.5938
626059317,817001.3125
3374500520,245160.8906
7228501903,621195.25
4019300051,611694.875
4232902615,1038609
3546000090,282217.0625
8127700215,842780.25
3438501100,387281.7188
1769600066,718636.9375
8146100610,718601
3052700695,527247
7954310210,845283.625
3761700053,2005390.875
1320069179,299315.7188
1331900410,935138.625
7303100210,460615.6563
2464400285,675907.0625
6163901150,445605.7188
8955800045,1779719.125
2314300200,414405.6875
9528104360,410153.3438
4177100005,681876.8125
8856960260,487042.7813
1828001220,561529.8125
3066400710,683244.75
624110610,1205211.25
4040800260,237272.4688
5019500215,738981.375
2481630180,1336977.25
7203170190,678794.25
510001280,756833.875
9430110120,612227.0625
1565950030,325205.5625
9828202255,683483.125
3878900270,592466.6875
8091600080,176104.1719
1112000035,621680.6875
2228900270,355651.2813
6648701740,286612.4375
1245003740,757366.125
2174503441,577721.625
7708250010,348468.3125
6072300110,409915.3125
2329800140,317866.375
1494300040,536121.8125
3832050130,335433.75
7203100730,871216.125
7199330170,326795.625
7785000220,849701.625
1250201175,474702.8438
4054500180,753123.875
7905200061,537019.875
3751604895,416958.8438
5220300140,344215.9063
3323059027,352617.5938
8651611980,839666.0625
8673400190,463831.2813
1668500100,863337.375
1023059365,484547.9063
3308030060,876857.0625
4232400860,1072169.5
2144800615,191494.2656
1568100920,1398806.375
9406510040,684358.375
2923049421,263904.0938
1051000040,955059.9375
2077700042,797210.625
9423800030,280408.3125
9818700455,690030.75
7133300675,541580.375
4113800550,852987.1875
5553300375,1182211.125
2025701530,282983.6563
7942601155,590842.375
7524300020,268466.6563
2520069100,282262.0625
5412300410,295728.9688
7504110760,809115.625
2594200350,463367.4375
2722059013,267700.875
8078430480,451759.9688
1423069162,479892.8125
8856001090,235528.7969
7000100631,718203.375
4222200280,169460.0469
7971300050,639753.25
2009001600,553411.75
6619910140,556386.625
2877100985,562767.1875
1196000007,401216.9688
1330850130,705666.0625
6664900410,272166.7188
1231001110,529859.625
9235900030,297706.3438
9407101840,461761.6875
9523103001,623160.75
2149800278,397394.0938
7234601198,957419.8125
9476700035,363306.0938
9297301065,440969.9688
518500700,1023902.063
7843500090,362305.8438
6056110780,495916.5625
2345700260,474015.0938
3509600070,242931.4063
1431700280,272315.9063
1623049174,264008.3125
3024089049,460292.3438
7853340450,525839.4375
7732410360,849026.625
1446800995,317113.8125
2946000285,295389.5938
425079100,619679.625
3876313040,495222.375
1762600260,703920.1875
1925069121,1235777.375
7443000480,662958.5
7820000015,487347
4027701253,590761.0625
2826049165,664402.125
5426300060,1346413.125
1278000210,229250.0313
923000270,674531.1875
7657600005,218095.5781
3024079057,315158.9375
3276180020,249578.3281
7304300760,336401.6875
3908100020,359717.5313
8835400805,950000.9375
4051150070,223096.8125
3904930530,596049.375
6163900971,455965.3125
7942600310,517257.5313
4365700330,359849.4063
423059207,286374.5313
3992700265,479373.5
7177300090,449384.25
2540820010,951320.75
5700002510,681628.1875
5201000030,691868.125
7631800015,820463
2922702965,655376.4375
1525059198,622125.5625
1245003160,833986.25
3810000455,618912.5
7855600080,737592.5
5701500030,1027698.25
7504020400,728650.875
1402600570,441818.9688
7575610760,314160.9063
8731990370,417783.5938
5021900090,743080.3125
290000075,771278.5625
2841500010,297017.8125
3955900830,253843.2656
7852110140,736740.5
1311400350,229866.9688
7773800015,750844.25
4123400320,646754.75
2725069157,744114.4375
666000143,613770.5
5101408678,398449.2813
6371000026,445613.8438
2024059084,982565.9375
7283900036,347886.4063
8881900230,681144.0625
3959400135,557696.8125
7696610270,183030.5938
1689400150,1024160.25
5103900015,333169.4688
1441000350,401188.5938
5101408735,391619.2188
3126059027,1837309.375
2320069014,385501.2813
9541600015,722932.4375
8682320420,770845.125
1562200090,528596.5
3395070980,448827.9688
7349600230,238235.3906
522049122,281785.2813
869700060,706427.75
811000055,778477.3125
1221059176,379943.875
1523059103,354117.0313
2025760210,1039864.375
9218400088,534878.6875
8682292020,346632.4063
2623089135,846070.6875
3758900259,1012350.625
524069049,641545.875
3121500150,688594.75
5581400080,994232.375
8087800020,418354.5938
4070700290,874517.5
3296000170,1023975.75
9238500040,631165
2744600040,255419.5469
6813600380,491094.9063
6140100150,320339.9063
2201500555,455050.1563
2600110250,688586.125
4337000275,200959.3594
1186000150,830144.25
1972201963,541148.375
1105000745,281097.5938
2887700560,586991.4375
4039700080,958373.3125
522049104,197220.5625
4202400078,308462.9688
7520000695,223923.75
7714000310,420573.9375
4319200060,739043.875
8624700015,567586.1875
5104520610,421440.9688
2354300845,547128.125
3824100291,821400.375
6151800612,520572.9375
5454200080,657445.5
6413600290,285077.3125
2131200065,319649.6563
1459920010,347441.3438
50300090,523997.9688
2326300090,827065.125
7714000070,422802.4375
3630180500,767135.25
1727850340,1008917
8691430330,1183562.125
2310030390,179908.4219
5561400610,670886.5
7010701016,681879.5
7883605915,323330.9063
1282300995,443224.5938
4040700310,448475.125
3353400435,207587.5781
2143701015,237345.9219
255450020,393425.3438
1020069017,358735.4688
4038200120,365171.4688
9284801100,394341.7188
1965200075,803000.375
847100047,589888.1875
4038700720,495837.4688
6815100085,614487.125
2508000020,344547.1563
255520180,732678.5
6822100750,773642
869700050,649592.5
1775801405,486784.5313
6600400090,253053.9375
7202330270,384851.4688
1683400165,491688.8438
2625069070,1049691.25
7625702440,464567.3438
3388000640,180891.4531
1899400365,271663.5938
6899990200,694216.625
5569700020,774820
986000045,403126.4688
3293700221,327384.2188
3764800250,278630.4688
2291400566,256466.7969
4219401236,1210881
4239400840,176119.1406
7211400990,228518.5938
7696500280,215634.375
7215721070,635286.5
3204850140,262137.2344
4322200220,626486.5625
2566300100,1177399.125
1944900090,514507.9688
6648500390,297589.4688
7385300020,483472.4688
1704900135,527709.4375
2877100655,818758.25
2726079098,427252.6875
7625703800,442942.7188
318300040,873790.1875
7922800190,928597.875
2023049361,238006.1406
8946400210,561842.375
6071600450,380185.5313
4343800100,322171.2188
1443300140,464464.6563
1024039001,560200
2767704860,603511.125
7234600851,742237.625
644200065,865577.625
7784400035,754767
3826000560,172729.2969
9272202260,829669.875
263000253,326433.0625
3621059043,500969.0938
240000130,513781.0313
1352300120,316750.2813
7849200861,511138.2813
2487700130,624521.75
1796100140,424539.375
7234601221,1069015.625
8651710190,304823.1875
2916200091,357111.4063
1232000915,482514.6563
1545801970,439641.0313
3211200420,237869.1094
7686204675,191778.6719
3141600210,232377.7344
3959401284,472773.2813
2113700825,248288
3876000710,305242.4688
522069022,385189.7188
3214200070,504809.1563
1221039156,370584.1563
259600790,678007.5
785000040,579250.625
8138870470,504634.8438
2596300035,249803.4844
540100057,814989.125
3073500045,283386.0938
5363200266,385193.0625
8682261650,624691.375
3224510080,644567.25
3211270160,435094.9688
9269200520,402252.7813
293810190,465477.625
4197400043,377918.5938
3026079031,459520.1875
5332200405,1013219.438
2473411210,349214.7188
9268200315,375995.2188
8123500050,695411
3221069091,423156.8438
2485000165,834132.375
4058800215,405212.9063
1926059039,608646.3125
2533300680,908537.5
3343903640,285543.3438
5700003705,1083952.5
2023049372,281672.375
4058800830,482647.1563
3333002302,348308.4063
2944500340,226259.5781
1982200790,413878.5625
8929000270,566251
8122101440,329435.4688
7525530470,1029396.938
9332800020,597765.125
3878900525,475739.7813
5420300210,210032.7656
9232900165,352935.1875
6414100026,481848.5
3013300660,739700.125
7954300120,556121.5
1081200360,434024.4688
2877102345,690390.25
2202500255,601486
7984400050,194183.2656
9558020380,498795.4063
7812801850,270986.7813
8944460020,371787.7188
2306400040,642543.125
8649400410,292133.4375
7889602020,212759.6719
2041000025,608340.875
871001484,869245.3125
2767602141,658851.5
3630180470,806412.3125
2769602140,463543.1563
2473250280,230820.0313
5422560660,458582.6875
3756600240,556337.375
8651600160,607695.625
7202300540,759497.25
8961950250,539868.875
3303000130,349561.0625
798000062,203432.9219
1695900150,864576.5
1604730150,436969.4375
4136930310,505316.3438
8835401250,1036239.813
8665900328,508992.3438
9262800255,239473.5156
1853080570,793561.375
5556300114,779023.0625
9517200290,488827.3438
4037200295,712473.375
7417100123,443612.5313
2620069077,280503.1563
7922720040,531029.75
558100090,594650
257000037,268059.2813
3319500385,449358.9375
9297301520,465852.3438
3580900090,355600.0313
1321039076,167353.5781
7227801581,242787.9531
9407001620,488105.25
2130400150,506552.3438
2312400200,539979.25
4046700210,638375.875
1193000480,970053
1492800296,508464.4063
3013300017,553289.1875
3630240140,546052.3125
1049010390,451901.8438
9320900420,198540
4315700060,356057.7188
2591010290,431615.0938
323089085,593511.875
6600400270,371164.8438
2919701105,418040.0313
7202360670,969824
8927600100,759753
3211700045,814333
4027701326,763287.8125
1601600195,285725.0313
7853280350,791248.8125
3629970130,897104.5625
7203120020,768158.3125
9542900190,362714.5
8035350120,835094.375
1238501184,931721.625
251200240,583824.25
8945300200,257886.25
2162000160,698845.25
5466310060,357335.9688
1239400064,433472.3125
5205000020,259395.3906
1720800305,859865.5625
7280300375,939024.875
2095800400,512248.7188
7852010950,672643.5
1428001160,558252.125
9528104910,615489.375
8644210470,1108927
7923300310,491356.5625
254000100,305417.125
1931300688,675305.5
7007700030,546913.5
422049178,348108.3125
422069067,417277.3125
2923049393,265920.125
930000305,521900.2188
2461900448,389718.4063
2610100020,342332.0938
2895550050,251940.1094
7701700040,478583
2460900020,457515.5313
9827700105,624170.5
1005000240,515690.9688
7200001254,633377.375
866400040,339161.1563
305000170,780576.5625
2260800110,620562.25
3442000127,403612.2813
5253300437,478366.4063
7576700150,1122678.5
5469501410,970999.0625
5104531120,878547.875
723049434,153096.8906
622069006,562216.8125
2517101200,295948.2813
8159620160,468011.4375
5561300640,675157.125
3317010130,390229.75
4364200250,405162.4375
8732300060,783110
5603700025,817984.875
3585900190,1145505.125
3996900575,229865.625
8731801260,322722.7188
3810000860,244803.5156
5700003585,1270737
6332000050,447724.1563
9286100250,523977.9688
9471201110,993107.5625
9290800050,455338.1563
7300200400,779729.375
526069024,1048649.875
1454600156,1282653.375
3904980360,671033
2626119062,201223.5625
8651730290,461588.3438
7611200195,768581.875
1919800260,462317.625
6632900354,433821.0313
3972900195,223132.2969
5151600170,226610.9688
7016000440,451359.9375
871000435,691879.3125
9578060540,404489.5938
2332700060,976995.125
766000240,432104.0313
4363700200,239153.2031
7100000250,477066.7813
2781250560,271786.5313
2781250100,315527.125
5419800220,294034.875
7147600245,432031.0938
2926069083,666279.0625
6189200125,723577.75
9542830160,258526.1406
5152200020,403697.5313
9412900045,535804.25
6600410480,225096.6406
6979970080,495713.2188
5636010280,279185.3125
1732801300,909980
5561401530,610143.875
9578500510,257348.8594
7304300906,224830.7656
1223089077,497147.875
721049207,500808.25
8691330310,856114.875
1523069204,712323.875
3188100105,442421.3438
6608500290,632517
2891400410,371477.5938
7663700551,347274.1875
5413200140,231154.8906
425069139,950573.125
6713700155,362303.5313
2767603505,449370.4688
7789000080,178769.8438
9211500620,261703.8594
3750604417,335589.5938
7922800320,657302.9375
1471620240,495885.2188
2222059052,470651.7188
9551200270,651750.125
2767603160,493025.8125
9406710060,482668.2188
8929000250,725194.25
5538300120,568633.625
2223069120,703624.625
1652500060,977779.75
8564500240,246312.9219
3629700120,489622.2188
3943600070,381031.4688
4171200025,310910.1563
2425049063,1534367.125
9828701650,671216.6875
3581000340,253017.8281
8100900015,345440.2813
2125059161,858970.875
304000380,266939.875
8146200070,778574.6875
686530170,409275.9375
2917200645,267660.4688
9547200530,602722.5625
2122059199,336949.4688
1150000740,698574.5
5706200060,501693.0938
9265410010,166359.6875
4083800555,745294
6152900332,678908.625
2520900301,276909.8125
9828200790,696492.375
1657530180,333822.3125
7471900045,233648.8281
9828200460,802629.875
1775900140,553503.75
6139800430,547880.875
7214400005,620961.75
5332200026,892484.5
9510970300,768268.375
2540830020,257664.0938
3392100140,258005.3594
1326069191,416662.7188
2125059112,884810.5
859000022,376480.0938
8854100350,781269.9375
121059007,541376.8125
7977201707,520067.875
3859900060,1266773.5
8815400735,805246.0625
705700530,590910.875
6600780130,437154.2188
6378500105,345554.3438
8143000310,305641.0313
2877102330,732749.125
3526039074,760240.125
2115510300,242805.1563
3024059014,2285241.5
2141330360,414594.5313
546000400,450082.9063
2071500011,406044.0938
7972000240,175261.1406
7016200460,345518.7188
6204200180,469567.8438
1552100135,1171447.75
88000173,239278.9844
2581900235,743601.625
9211500560,187810.8594
621069218,484909
1321970240,394555.0313
798000630,222141.4219
421000285,197551.4219
2824600180,806153.25
3832051140,249226.5469
1237500105,779705.3125
8802400906,406236.3438
3166900270,588190.625
3682000060,197367.6719
5469700020,653514.75
1245001820,748841.6875
9547205660,599487.125
7974700122,644576.625
7550801225,493817.0938
1099950050,877329.25
1402900460,408629.1875
7636800041,548172.75
2115720270,434634.5
8651441750,283086.5313
3904100035,531045.4375
8815400020,1012488.625
3303860590,538367.625
5427110040,960882.75
1782000160,510739.6875
6204420290,467265.8438
3995700245,235500.375
7955040130,500450.9063
1442880650,681498.375
8833510230,738692.375
7283900551,368252.125
4396000180,354707.4063
7504021310,769653.0625
322059264,409982.7188
3654800040,340192.5938
2767704777,411867.9063
3278602190,322708.9063
3236500220,519243.2813
3410600100,537776.375
629410180,838800.25
3352402250,259352.0156
4363700304,431291.3125
7237550130,1179273.125
9808590210,1087637.375
8074200175,428761.0938
3463400330,532589.5625
6306400140,678502.375
8564950250,735123.625
5381000070,218389.3906
9826700697,625480.125
8132700190,536973.1875
7943000020,324567.125
9547204675,793268.375
4112100101,612725
727500030,818117.125
114101426,522538.0625
9274202005,642908.6875
1193000380,1038919.625
3039000020,569774.875
7852170130,687646.1875
2624079010,574616.25
4137010540,379908.6875
7576200012,923440.625
1138020020,426679.7188
3969300030,208696.7969
898000200,245253.2656
5153100030,217711.9531
5104532030,473539.375
4406000050,351488.1563
9274203390,732888.375
8682290360,689742.4375
6928600330,326337
4139680070,676126.125
6844702690,522302.9688
2154970020,1028604.5
4385701285,754971.375
2426059071,581058.25
2867300160,446980.0313
9512500720,447768.4375
1773101020,417569.5938
8687800100,273010.9063
3627800050,922277.25
1604600227,452824.5313
3300701170,470808.7188
9250900111,404354.3438
7015200790,804592
1311100490,198685.125
2469000010,500010.4375
1982201596,513846.4688
1862700290,331378.5313
2586800270,231215.1406
9528102772,715188.375
5490210200,262122.1719
6669080020,453965.875
179003055,256874.6719
1860600535,879104.125
1592000130,561133
3905040170,740014.9375
9320500080,275289.4063
9276200850,612985.6875
224069114,1041040.25
2260000340,588273.125
5096300130,560860.625
3432500215,297468.0313
2600000050,920024.6875
8856003839,236157
2492200435,351051.8125
7855900110,1084978.125
6806100250,280851.7188
2770603523,638604.375
1370800515,1166915.875
2726049150,622573.6875
1226059161,593055.375
1068000375,1136885.75
9528104109,559990.5
5126310060,371065.75
1951820070,404148.5938
1545805980,677851.875
9464700340,1268147.125
4319200675,283067.1563
7518500885,621707.8125
7852020620,732548.375
869700370,542718.3125
8643000190,187187.2813
8902000267,430107.8438
7972602435,303516.875
2050100210,1147244.375
6705120540,756774
2767601390,623741.3125
4141000490,616493.125
9345400350,707583.625
3222079162,545140
7789000120,140092.4375
6646200770,854569
6666800180,357722.9063
1725800280,364675.4375
6117500460,1093455.625
5470100220,333279.75
5457300478,647495.75
7550800195,671680.125
7787050180,666949
6204430250,378365.875
7640400250,815608
624110920,986609.4375
3629920140,451616.8438
7173700518,470606.6563
3210200395,325254.8438
2473480560,424435.0313
2623089141,453079.1563
1423800080,182561.5781
2076400050,310536.125
3832060120,288010.3438
7702600930,496386.25
5101404555,459366.3125
3723800415,479533.9375
3356403400,414625.5938
9214400125,543052.125
1797500530,735484.75
9551201660,711490.8125
3878900815,669330.375
1760650280,417096.5313
5466410030,346186.4688
6388930620,638335
2331300395,766739.25
9412700160,339839.5313
871001611,641538.625
3142600120,560488.625
3995700220,250201.7188
2310000280,318142.6563
8039900400,460002.9063
7504021510,811876.25
1959700445,936563.625
1556200155,756562.375
3629960590,419159.0313
259000240,613114.875
662440020,437178.4063
3123049142,760019
321100260,844257.625
6840701095,444048.4688
3738900165,471646.2813
4427100130,367908.7813
9238500100,695007.1875
6145601810,281329.3125
2570300090,419433.75
4017600010,837645.5
1005000220,620759.25
1257202120,731351
9527000490,424047.0938
8691400080,683929.125
1726069084,518104.5
248000240,495422.875
6113400046,557611.5
2130702350,300829.875
920069052,356745.1563
6071300160,513510.0938
1623049041,199666.6563
9268200285,572089.375
1843100520,466778.1563
2887700826,405378.9375
9122000385,689406.375
9475700220,359994.7813
2804600005,827750.6875
2896400300,382526.3125
5015000180,761833
3630220180,816440
8832900780,740889.25
1568100300,333752.8438
8718500610,565676.625
4147200140,691492.5
1973700030,876043.5
8862000075,210971.7031
9320990110,229237.1719
1151100035,606877.5
2011000010,153126.5
1651500060,1255541.625
446000190,689187.375
2344300220,825296.125
523049195,339027.4375
9191200015,632853
7942601410,649380.25
7137800300,293973
7853300280,444373.3438
6654700240,467572.2188
569000050,492713.3438
3584000180,205380.1719
2026079055,452896.9063
8898700880,400868.1875
5075400150,630313.125
8731981360,334642.0313
4222500020,235841.2344
7996720050,343320.7188
4077800094,699948.8125
6446200365,584286.625
2824089053,793180.875
1311800220,212244.7969
3522049063,703088.75
1721801280,196525.4219
6131600240,215381.125
7202310040,584833.9375
1123059125,408222.7813
646910160,267237.9688
5630500005,458017.6563
3342100785,504554.2188
9547205610,634004.5
1773100123,276474.9688
3353400092,268683.4688
217500015,625345
3649100031,417568.9063
7896300150,318796.0313
623049185,213393.8281
1773100430,303264.2188
1781500220,424888.6563
3395380200,282699.7188
2424059170,955216.5625
4389200765,1345176.875
1543000060,388861.7813
6154900005,513718.5625
2902200240,564347
1442880640,769444.375
8562770490,501344.625
2768300655,536088.75
3432501315,219362.3906
5035300570,992122.8125
3626039028,313615.4375
3876540780,297550.375
327000100,726090.75
7551300065,546347.4375
